id,holder_name,status,land_area_acres,latitude,longitude,village,district,state
TG_NIR_001,Chandan Gond,PENDING,2.9,19.116,78.5251,Village_330,Nirmal,Telangana
TG_NIR_002,Sarla Gond,APPROVED,2.7,19.2962,77.898,Village_286,Nirmal,Telangana
TG_NIR_003,Rakhi Koya,APPROVED,1.1,18.9817,78.1542,Village_724,Nirmal,Telangana
TG_NIR_004,Pratap Gond,PENDING,2.5,19.1583,78.0925,Village_299,Nirmal,Telangana
TG_NIR_005,Sarla Baiga,APPROVED,2.5,19.0902,78.1672,Village_605,Nirmal,Telangana
TG_NIR_006,Subhash Birhor,APPROVED,1.2,18.9834,78.1094,Village_682,Nirmal,Telangana
TG_NIR_007,Shyam Munda,APPROVED,2.8,18.8979,77.8868,Village_445,Nirmal,Telangana
TG_NIR_008,Rakhi Ho,APPROVED,2.6,18.8904,77.967,Village_637,Nirmal,Telangana
TG_NIR_009,Savitri Majhi,APPROVED,1.0,19.1858,78.2343,Village_985,Nirmal,Telangana
TG_NIR_010,Sonali Santhal,PENDING,1.4,19.2233,78.1773,Village_832,Nirmal,Telangana
TG_NIR_011,Sarita Birhor,APPROVED,0.9,19.1206,78.6562,Village_142,Nirmal,Telangana
TG_NIR_012,Akash Debbarma,PENDING,3.0,19.3078,78.7045,Village_844,Nirmal,Telangana
TG_NIR_013,Debu Lambada,APPROVED,0.8,19.0617,78.5191,Village_117,Nirmal,Telangana
TG_NIR_014,Asha Lambada,PENDING,2.4,19.0874,78.2267,Village_379,Nirmal,Telangana
TG_NIR_015,Bikash Kharia,PENDING,1.6,19.1489,78.8478,Village_364,Nirmal,Telangana
TG_NIR_016,Gita Debbarma,APPROVED,2.8,19.0331,78.0154,Village_232,Nirmal,Telangana
TG_NIR_017,Rathnam Ho,PENDING,1.3,19.0623,78.7644,Village_774,Nirmal,Telangana
TG_NIR_018,Kishore Majhi,APPROVED,2.5,19.3055,77.9325,Village_657,Nirmal,Telangana
TG_NIZ_001,Raghu Koya,APPROVED,0.6,18.6261,78.5579,Village_324,Nizamabad,Telangana
TG_NIZ_002,Shyam Koya,APPROVED,1.5,18.6157,78.1407,Village_247,Nizamabad,Telangana
TG_NIZ_003,Santi Lambada,APPROVED,2.2,18.9117,78.1586,Village_847,Nizamabad,Telangana
TG_NIZ_004,Amar Singh,PENDING,1.6,18.5053,78.1611,Village_100,Nizamabad,Telangana
TG_NIZ_005,Pothuraju Koya,PENDING,1.1,18.7668,78.1934,Village_988,Nizamabad,Telangana
TG_NIZ_006,Harish Pradhan,APPROVED,2.3,18.5346,78.0803,Village_975,Nizamabad,Telangana
TG_NIZ_007,Raghu Sahariya,PENDING,1.4,18.521,77.9239,Village_243,Nizamabad,Telangana
TG_NIZ_008,Amar Birhor,APPROVED,1.7,18.9985,78.1839,Village_754,Nizamabad,Telangana
TG_NIZ_009,Shanti Ekka,APPROVED,2.4,18.8121,77.9631,Village_370,Nizamabad,Telangana
TG_NIZ_010,Lali Korku,PENDING,2.7,18.608,78.0939,Village_922,Nizamabad,Telangana
TG_NIZ_011,Ramesh Bai,APPROVED,0.8,18.5318,77.7886,Village_119,Nizamabad,Telangana
TG_NIZ_012,Dinesh Kharia,PENDING,3.0,18.7911,77.9074,Village_522,Nizamabad,Telangana
TG_NIZ_013,Manisha Santhal,APPROVED,2.0,18.6191,78.2516,Village_191,Nizamabad,Telangana
TG_NIZ_014,Kishore Munda,APPROVED,2.3,18.6078,78.2674,Village_342,Nizamabad,Telangana
TG_NIZ_015,Sumita Bhil,APPROVED,1.3,18.8532,78.2225,Village_974,Nizamabad,Telangana
TG_PED_001,Ram Nayak,PENDING,0.8,18.7348,79.2828,Village_707,Peddapalli,Telangana
TG_PED_002,Roshan Kharia,APPROVED,1.7,18.7296,79.1917,Village_508,Peddapalli,Telangana
TG_PED_003,Chotu Baiga,APPROVED,1.5,18.685,79.1374,Village_649,Peddapalli,Telangana
TG_PED_004,Akash Meena,APPROVED,2.6,18.7169,79.5664,Village_885,Peddapalli,Telangana
TG_PED_005,Reang Koya,APPROVED,2.4,18.6955,79.7743,Village_949,Peddapalli,Telangana
TG_PED_006,Gita Ekka,PENDING,1.3,18.5052,79.2692,Village_797,Peddapalli,Telangana
TG_PED_007,Anji Lambada,APPROVED,1.4,18.5755,79.3934,Village_497,Peddapalli,Telangana
TG_PED_008,Gita Naik,PENDING,0.8,18.6692,79.4126,Village_904,Peddapalli,Telangana
TG_PED_009,Rakhi Gond,APPROVED,2.1,18.65,79.5535,Village_997,Peddapalli,Telangana
TG_PED_010,Lali Pradhan,PENDING,2.1,18.5949,79.2162,Village_121,Peddapalli,Telangana
TG_PED_011,Durga Sahariya,APPROVED,1.7,18.4958,79.2396,Village_477,Peddapalli,Telangana
TG_PED_012,Sumita Debbarma,APPROVED,2.6,18.5841,79.2357,Village_537,Peddapalli,Telangana
TG_PED_013,Gouranga Korku,APPROVED,1.0,18.5144,79.4503,Village_148,Peddapalli,Telangana
TG_PED_014,Anjali Majhi,PENDING,0.8,18.5486,79.5258,Village_434,Peddapalli,Telangana
TG_PED_015,Ajay Bhil,PENDING,0.6,18.6227,79.5733,Village_183,Peddapalli,Telangana
TG_PED_016,Anji Meena,PENDING,1.2,18.7044,79.523,Village_646,Peddapalli,Telangana
TG_PED_017,Gopal Gond,PENDING,0.6,18.6568,79.4355,Village_531,Peddapalli,Telangana
TG_PED_018,Radhika Lambada,PENDING,1.8,18.6708,79.4214,Village_440,Peddapalli,Telangana
TG_PED_019,Anjali Korku,APPROVED,2.4,18.7641,79.5086,Village_851,Peddapalli,Telangana
TG_PED_020,Gopal Bai,PENDING,1.4,18.6969,79.644,Village_163,Peddapalli,Telangana
TG_RAJ_001,Subal Nayak,APPROVED,2.4,18.5508,78.6382,Village_276,Rajanna Sircilla,Telangana
TG_RAJ_002,Sita Debbarma,APPROVED,0.9,18.2158,78.7247,Village_576,Rajanna Sircilla,Telangana
TG_RAJ_003,Sanjay Ho,APPROVED,0.7,18.5928,78.6513,Village_789,Rajanna Sircilla,Telangana
TG_RAJ_004,Subhash Singh,PENDING,1.8,18.4853,78.5719,Village_624,Rajanna Sircilla,Telangana
TG_RAJ_005,Roshan Ekka,APPROVED,1.1,18.5639,78.8281,Village_308,Rajanna Sircilla,Telangana
TG_RAJ_006,Rakesh Munda,APPROVED,2.5,18.3018,78.6842,Village_535,Rajanna Sircilla,Telangana
TG_RAJ_007,Rathnam Gond,PENDING,2.0,18.2488,78.736,Village_540,Rajanna Sircilla,Telangana
TG_RAJ_008,Ramkali Bai,APPROVED,1.7,18.45,78.6745,Village_234,Rajanna Sircilla,Telangana
TG_RAJ_009,Rekha Bhil,APPROVED,1.2,18.3075,78.9426,Village_942,Rajanna Sircilla,Telangana
TG_RAJ_010,Asha Munda,PENDING,0.9,18.4288,78.7121,Village_408,Rajanna Sircilla,Telangana
TG_RAJ_011,Radha Nayak,APPROVED,2.8,18.3993,78.8308,Village_857,Rajanna Sircilla,Telangana
TG_RAJ_012,Lakshmi Koya,PENDING,0.6,18.5747,78.6509,Village_618,Rajanna Sircilla,Telangana
TG_RAJ_013,Ram Naik,APPROVED,2.9,18.5944,78.696,Village_521,Rajanna Sircilla,Telangana
TG_RAJ_014,Laxman Debbarma,APPROVED,1.8,18.6247,78.7548,Village_991,Rajanna Sircilla,Telangana
TG_RAJ_015,Shanti Bai,APPROVED,1.1,18.5329,78.8721,Village_502,Rajanna Sircilla,Telangana
TG_RAJ_016,Reena Singh,PENDING,2.6,18.2562,78.662,Village_501,Rajanna Sircilla,Telangana
TG_RAJ_017,Santosh Lambada,APPROVED,2.9,18.4326,78.8179,Village_752,Rajanna Sircilla,Telangana
TG_RAJ_018,Asha Lambada,PENDING,2.8,18.4961,78.7033,Village_308,Rajanna Sircilla,Telangana
TG_RAJ_019,Laxman Birhor,PENDING,2.9,18.3801,78.8052,Village_390,Rajanna Sircilla,Telangana
TG_RAJ_020,Amar Korku,APPROVED,1.1,18.2682,78.6146,Village_500,Rajanna Sircilla,Telangana
TG_RAN_001,Sonali Bai,PENDING,1.1,16.9269,78.5654,Village_218,Ranga Reddy,Telangana
TG_RAN_002,Pinki Sahariya,APPROVED,2.7,17.0093,78.7165,Village_519,Ranga Reddy,Telangana
TG_RAN_003,Subal Munda,PENDING,2.4,16.9399,78.6052,Village_205,Ranga Reddy,Telangana
TG_RAN_004,Asha Korku,PENDING,1.4,17.2499,78.4384,Village_414,Ranga Reddy,Telangana
TG_RAN_005,Bhagwan Naik,PENDING,2.1,17.222,78.3513,Village_646,Ranga Reddy,Telangana
TG_RAN_006,Akash Gond,PENDING,2.5,17.3764,78.6819,Village_149,Ranga Reddy,Telangana
TG_RAN_007,Sonali Gond,APPROVED,2.0,17.2308,78.1759,Village_870,Ranga Reddy,Telangana
TG_RAN_008,Rinku Oraon,APPROVED,1.1,16.8692,78.4222,Village_566,Ranga Reddy,Telangana
TG_RAN_009,Chandan Gond,APPROVED,0.7,17.3692,78.5995,Village_125,Ranga Reddy,Telangana
TG_RAN_010,Sonali Koya,APPROVED,1.0,17.2068,78.2662,Village_675,Ranga Reddy,Telangana
TG_RAN_011,Sunitha Sahariya,PENDING,2.0,17.3233,78.6619,Village_370,Ranga Reddy,Telangana
TG_RAN_012,Meera Sahariya,PENDING,0.7,17.1353,78.2542,Village_278,Ranga Reddy,Telangana
TG_RAN_013,Raghu Koya,APPROVED,1.8,17.3555,78.3406,Village_942,Ranga Reddy,Telangana
TG_SAN_001,Arjun Birhor,PENDING,0.5,17.8838,77.5979,Village_151,Sangareddy,Telangana
TG_SAN_002,Subal Sahariya,APPROVED,0.8,17.6861,77.6044,Village_210,Sangareddy,Telangana
TG_SAN_003,Kalia Lambada,PENDING,1.8,18.0413,77.6806,Village_125,Sangareddy,Telangana
TG_SAN_004,Harish Oraon,APPROVED,1.1,17.6266,78.3866,Village_523,Sangareddy,Telangana
TG_SAN_005,Kishore Gond,APPROVED,2.5,17.8142,77.6146,Village_551,Sangareddy,Telangana
TG_SAN_006,Gouranga Singh,PENDING,2.4,17.6653,78.1739,Village_157,Sangareddy,Telangana
TG_SAN_007,Lopa Ho,APPROVED,0.6,17.4888,78.032,Village_313,Sangareddy,Telangana
TG_SAN_008,Sarita Pradhan,APPROVED,1.0,17.8459,78.0591,Village_334,Sangareddy,Telangana
TG_SAN_009,Chotu Munda,PENDING,1.0,17.8944,77.8283,Village_218,Sangareddy,Telangana
TG_SAN_010,Kamalamma Oraon,PENDING,1.8,17.7983,77.7166,Village_504,Sangareddy,Telangana
TG_SAN_011,Chandan Lambada,APPROVED,2.0,18.0508,77.8162,Village_160,Sangareddy,Telangana
TG_SAN_012,Chotu Naik,PENDING,1.7,17.9913,77.7919,Village_503,Sangareddy,Telangana
TG_SAN_013,Sarita Debbarma,PENDING,2.8,18.2716,77.6755,Village_527,Sangareddy,Telangana
TG_SAN_014,Veera Pradhan,APPROVED,1.0,17.8005,78.0894,Village_375,Sangareddy,Telangana
TG_SAN_015,Soni Oraon,APPROVED,2.2,17.6668,78.0633,Village_159,Sangareddy,Telangana
TG_SAN_016,Biru Birhor,APPROVED,2.5,17.5507,78.1467,Village_138,Sangareddy,Telangana
TG_SID_001,Anjali Nayak,APPROVED,2.0,17.9581,78.6537,Village_198,Siddipet,Telangana
TG_SID_002,Kamini Naik,PENDING,1.4,18.2295,78.9758,Village_979,Siddipet,Telangana
TG_SID_003,Rakhi Oraon,APPROVED,2.7,18.1509,79.047,Village_630,Siddipet,Telangana
TG_SID_004,Asha Kondh,APPROVED,1.1,18.2308,78.6224,Village_935,Siddipet,Telangana
TG_SID_005,Debu Ho,APPROVED,0.9,17.9456,79.1178,Village_980,Siddipet,Telangana
TG_SID_006,Rupali Bai,APPROVED,1.8,18.1104,79.157,Village_160,Siddipet,Telangana
TG_SID_007,Mallesh Santhal,PENDING,2.2,17.8624,78.5541,Village_565,Siddipet,Telangana
TG_SID_008,Mohan Bai,PENDING,1.4,17.9896,78.9998,Village_894,Siddipet,Telangana
TG_SID_009,Radhika Meena,APPROVED,2.5,18.0953,78.5775,Village_860,Siddipet,Telangana
TG_SID_010,Gita Kondh,PENDING,2.7,17.7717,78.7369,Village_985,Siddipet,Telangana
TG_SID_011,Shanti Nayak,APPROVED,2.0,17.9884,79.1177,Village_427,Siddipet,Telangana
TG_SID_012,Lali Santhal,APPROVED,0.8,18.1576,79.2423,Village_976,Siddipet,Telangana
TG_SID_013,Ramesh Ho,APPROVED,2.7,18.1245,79.0438,Village_440,Siddipet,Telangana
TG_SID_014,Jayant Naik,PENDING,1.1,18.1506,79.0428,Village_869,Siddipet,Telangana
TG_SUR_001,Subhash Naik,APPROVED,1.6,16.9299,80.042,Village_286,Suryapet,Telangana
TG_SUR_002,Rathnam Oraon,APPROVED,1.5,17.2726,79.5104,Village_506,Suryapet,Telangana
TG_SUR_003,Rekha Oraon,PENDING,2.4,17.0843,79.9644,Village_329,Suryapet,Telangana
TG_SUR_004,Devraj Kondh,PENDING,0.8,17.3413,79.4719,Village_645,Suryapet,Telangana
TG_SUR_005,Meera Koya,PENDING,2.3,17.377,79.5957,Village_699,Suryapet,Telangana
TG_SUR_006,Veera Kharia,PENDING,2.7,17.233,79.5311,Village_393,Suryapet,Telangana
TG_SUR_007,Sunitha Kharia,APPROVED,0.8,16.8257,80.0392,Village_462,Suryapet,Telangana
TG_SUR_008,Ramkali Naik,PENDING,1.1,16.8527,79.9699,Village_846,Suryapet,Telangana
TG_SUR_009,Babulal Meena,PENDING,2.4,16.9841,79.6422,Village_318,Suryapet,Telangana
TG_SUR_010,Shyam Pradhan,APPROVED,2.0,17.2365,79.5716,Village_335,Suryapet,Telangana
TG_VIK_001,Prakash Lambada,PENDING,1.5,17.1963,77.7122,Village_873,Vikarabad,Telangana
TG_VIK_002,Rakhi Gond,APPROVED,2.1,17.4145,77.6571,Village_665,Vikarabad,Telangana
TG_VIK_003,Mohan Munda,APPROVED,0.8,17.2953,77.8897,Village_677,Vikarabad,Telangana
TG_VIK_004,Sabita Korku,PENDING,1.8,17.4138,77.5154,Village_535,Vikarabad,Telangana
TG_VIK_005,Ajay Santhal,APPROVED,1.3,17.1261,77.8989,Village_845,Vikarabad,Telangana
TG_VIK_006,Subal Ho,PENDING,2.2,17.006,77.6446,Village_332,Vikarabad,Telangana
TG_VIK_007,Ram Naik,APPROVED,2.5,17.1982,77.7747,Village_789,Vikarabad,Telangana
TG_VIK_008,Meera Lambada,APPROVED,2.0,17.0535,77.5144,Village_711,Vikarabad,Telangana
TG_VIK_009,Krishna Gond,APPROVED,1.7,17.1207,77.7123,Village_906,Vikarabad,Telangana
TG_VIK_010,Bhagwan Sahariya,APPROVED,1.4,17.1566,77.4135,Village_430,Vikarabad,Telangana
TG_VIK_011,Pushpa Koya,PENDING,2.8,17.2114,77.6267,Village_780,Vikarabad,Telangana
TG_WAN_001,Lopa Bai,APPROVED,2.5,16.323,78.0397,Village_723,Wanaparthy,Telangana
TG_WAN_002,Akash Munda,APPROVED,2.1,16.3231,78.1605,Village_611,Wanaparthy,Telangana
TG_WAN_003,Gita Bhil,APPROVED,2.2,16.3075,77.9295,Village_376,Wanaparthy,Telangana
TG_WAN_004,Soni Debbarma,APPROVED,2.5,16.4014,78.2415,Village_510,Wanaparthy,Telangana
TG_WAN_005,Kamini Bhil,APPROVED,1.7,16.3426,78.2829,Village_686,Wanaparthy,Telangana
TG_WAN_006,Pinki Singh,APPROVED,1.2,16.3988,78.0546,Village_519,Wanaparthy,Telangana
TG_WAN_007,Rakhi Nayak,APPROVED,2.4,16.3918,78.0223,Village_362,Wanaparthy,Telangana
TG_WAN_008,Chandan Kondh,PENDING,1.3,16.204,78.0969,Village_832,Wanaparthy,Telangana
TG_WAN_009,Meera Nayak,PENDING,2.9,16.4056,77.8634,Village_437,Wanaparthy,Telangana
TG_WAN_010,Anitha Kondh,APPROVED,1.4,16.2882,78.0308,Village_611,Wanaparthy,Telangana
TG_WAN_011,Jiten Ekka,PENDING,1.3,16.3523,78.0987,Village_252,Wanaparthy,Telangana
TG_WAN_012,Sumita Kondh,PENDING,2.8,16.3708,77.8921,Village_334,Wanaparthy,Telangana
TG_WAN_013,Ramkali Ekka,PENDING,0.5,16.0026,78.153,Village_981,Wanaparthy,Telangana
TG_WAR_001,Raju Singh,PENDING,2.6,17.9891,79.9492,Village_862,Warangal Rural,Telangana
TG_WAR_002,Bhagwan Ho,PENDING,0.8,18.0094,79.8154,Village_786,Warangal Rural,Telangana
TG_WAR_003,Rekha Sahariya,APPROVED,2.2,17.7648,79.7653,Village_471,Warangal Rural,Telangana
TG_WAR_004,Kishore Birhor,APPROVED,2.4,17.6498,79.6517,Village_781,Warangal Rural,Telangana
TG_WAR_005,Sonali Bai,APPROVED,1.2,17.7048,79.6139,Village_718,Warangal Rural,Telangana
TG_WAR_006,Anjali Bhil,APPROVED,2.1,17.9969,79.9073,Village_939,Warangal Rural,Telangana
TG_WAR_007,Santosh Lambada,PENDING,1.3,17.6561,79.5512,Village_578,Warangal Rural,Telangana
TG_WAR_008,Raju Singh,PENDING,2.5,18.1696,79.621,Village_132,Warangal Rural,Telangana
TG_WAR_009,Linga Lambada,PENDING,0.6,18.045,79.7844,Village_637,Warangal Rural,Telangana
TG_WAR_010,Sanjay Singh,PENDING,2.8,17.8264,79.625,Village_865,Warangal Rural,Telangana
TG_WAR_011,Shanti Singh,PENDING,2.9,18.0881,79.6176,Village_102,Warangal Rural,Telangana
TG_WAR_012,Sarla Debbarma,PENDING,2.1,17.7345,79.5358,Village_604,Warangal Rural,Telangana
TG_WAR_001,Harish Korku,PENDING,1.8,18.0569,79.5589,Village_389,Warangal Urban,Telangana
TG_WAR_002,Mallaiah Kondh,PENDING,1.5,18.0244,79.4079,Village_714,Warangal Urban,Telangana
TG_WAR_003,Dinesh Lambada,APPROVED,1.9,18.0679,79.4231,Village_689,Warangal Urban,Telangana
TG_WAR_004,Pothuraju Koya,APPROVED,2.2,17.951,79.3059,Village_527,Warangal Urban,Telangana
TG_WAR_005,Pothuraju Oraon,APPROVED,1.9,18.1058,79.3104,Village_215,Warangal Urban,Telangana
TG_WAR_006,Durga Kondh,PENDING,0.7,18.0306,79.4088,Village_461,Warangal Urban,Telangana
TG_WAR_007,Manoj Bai,PENDING,2.7,18.1294,79.5927,Village_118,Warangal Urban,Telangana
TG_WAR_008,Pushpa Nayak,PENDING,2.2,18.1763,79.5744,Village_222,Warangal Urban,Telangana
TG_WAR_009,Bhagwan Korku,APPROVED,2.5,17.8341,79.5195,Village_856,Warangal Urban,Telangana
TG_WAR_010,Rakesh Debbarma,PENDING,2.1,18.0834,79.5144,Village_453,Warangal Urban,Telangana
TG_WAR_011,Lukra Pradhan,PENDING,1.4,17.8157,79.5806,Village_672,Warangal Urban,Telangana
TG_WAR_012,Lopa Santhal,APPROVED,1.8,18.0219,79.5548,Village_709,Warangal Urban,Telangana
TG_WAR_013,Narayan Debbarma,PENDING,3.0,17.9952,79.274,Village_738,Warangal Urban,Telangana
TG_WAR_014,Pratap Korku,PENDING,1.9,17.8284,79.5211,Village_431,Warangal Urban,Telangana
TG_WAR_015,Ramkali Bai,PENDING,0.6,18.0813,79.6029,Village_976,Warangal Urban,Telangana
TG_WAR_016,Sarita Nayak,APPROVED,0.5,17.9902,79.4567,Village_315,Warangal Urban,Telangana
TG_WAR_017,Rakesh Gond,PENDING,2.4,18.1363,79.3498,Village_951,Warangal Urban,Telangana
TG_WAR_018,Sanjay Koya,APPROVED,1.0,17.9375,79.559,Village_412,Warangal Urban,Telangana
TG_WAR_019,Roshan Koya,PENDING,1.1,18.1556,79.524,Village_129,Warangal Urban,Telangana
TG_YAD_001,Lukra Sahariya,PENDING,1.3,17.2086,78.9575,Village_835,Yadadri Bhuvanagiri,Telangana
TG_YAD_002,Rekha Debbarma,APPROVED,0.8,17.7888,78.9347,Village_866,Yadadri Bhuvanagiri,Telangana
TG_YAD_003,Kiran Majhi,PENDING,0.9,17.418,79.329,Village_541,Yadadri Bhuvanagiri,Telangana
TG_YAD_004,Mohan Baiga,APPROVED,1.5,17.1017,78.8276,Village_126,Yadadri Bhuvanagiri,Telangana
TG_YAD_005,Shyam Korku,APPROVED,3.0,17.5694,78.8842,Village_615,Yadadri Bhuvanagiri,Telangana
TG_YAD_006,Devi Kharia,PENDING,2.2,17.2868,78.9991,Village_696,Yadadri Bhuvanagiri,Telangana
TG_YAD_007,Gita Baiga,APPROVED,2.6,17.2848,79.1156,Village_309,Yadadri Bhuvanagiri,Telangana
TG_YAD_008,Sumita Debbarma,APPROVED,2.8,17.5297,79.0437,Village_159,Yadadri Bhuvanagiri,Telangana
TG_YAD_009,Raju Kharia,APPROVED,1.7,17.3897,78.9131,Village_338,Yadadri Bhuvanagiri,Telangana
TG_YAD_010,Laxman Nayak,PENDING,1.9,17.5315,78.8989,Village_156,Yadadri Bhuvanagiri,Telangana
TG_YAD_011,Raju Kondh,PENDING,1.6,17.1282,78.9324,Village_600,Yadadri Bhuvanagiri,Telangana
TG_BHA_001,Kiran Ekka,APPROVED,0.6,17.5099,80.6785,Village_868,Bhadradri Kothagudem,Telangana
TG_BHA_002,Raju Oraon,PENDING,0.6,17.9677,80.4873,Village_284,Bhadradri Kothagudem,Telangana
TG_BHA_003,Ramesh Debbarma,PENDING,1.1,17.9032,80.8377,Village_315,Bhadradri Kothagudem,Telangana
TG_BHA_004,Manisha Meena,APPROVED,1.8,17.868,80.395,Village_150,Bhadradri Kothagudem,Telangana
TG_BHA_005,Krishna Oraon,PENDING,1.7,18.018,80.6061,Village_361,Bhadradri Kothagudem,Telangana
TG_BHA_006,Laxman Birhor,APPROVED,2.8,17.4731,80.7059,Village_439,Bhadradri Kothagudem,Telangana
TG_BHA_007,Mallaiah Pradhan,APPROVED,1.4,17.5973,80.4244,Village_132,Bhadradri Kothagudem,Telangana
TG_BHA_008,Debu Baiga,PENDING,1.9,17.6871,80.7088,Village_103,Bhadradri Kothagudem,Telangana
TG_BHA_009,Gita Gond,APPROVED,2.9,17.8082,80.9581,Village_874,Bhadradri Kothagudem,Telangana
TG_BHA_010,Devanna Ekka,PENDING,1.1,17.7399,80.8427,Village_169,Bhadradri Kothagudem,Telangana
TG_BHA_011,Asha Nayak,PENDING,1.1,17.5418,80.7748,Village_346,Bhadradri Kothagudem,Telangana
TG_BHA_012,Mallaiah Birhor,PENDING,2.0,17.668,80.4965,Village_800,Bhadradri Kothagudem,Telangana
TG_BHA_013,Meera Koya,APPROVED,2.2,17.9513,80.5241,Village_912,Bhadradri Kothagudem,Telangana
TG_BHA_014,Kalia Munda,APPROVED,2.1,18.1344,80.9326,Village_334,Bhadradri Kothagudem,Telangana
TG_JAY_001,Narayan Singh,APPROVED,2.0,18.4375,80.0538,Village_433,Jayashankar,Telangana
TG_JAY_002,Subhash Majhi,PENDING,2.5,18.2455,79.7761,Village_670,Jayashankar,Telangana
TG_JAY_003,Gita Naik,APPROVED,2.3,18.3631,79.6909,Village_758,Jayashankar,Telangana
TG_JAY_004,Pinki Kharia,APPROVED,2.3,18.7376,79.9615,Village_278,Jayashankar,Telangana
TG_JAY_005,Sarita Santhal,APPROVED,1.3,18.1813,79.8163,Village_331,Jayashankar,Telangana
TG_JAY_006,Soma Kondh,PENDING,1.5,18.4146,79.6274,Village_672,Jayashankar,Telangana
TG_JAY_007,Sonali Singh,PENDING,2.7,18.6224,80.0977,Village_700,Jayashankar,Telangana
TG_JAY_008,Nita Nayak,PENDING,0.9,18.4199,80.1896,Village_634,Jayashankar,Telangana
TG_JAY_009,Sumita Korku,PENDING,2.5,18.5761,79.9331,Village_483,Jayashankar,Telangana
TG_JAY_010,Gita Ho,APPROVED,1.1,18.6097,80.2508,Village_403,Jayashankar,Telangana
TG_JAY_011,Raghu Gond,APPROVED,1.4,18.2006,79.8132,Village_785,Jayashankar,Telangana
TG_JAY_012,Chotu Meena,PENDING,1.1,18.6859,80.0438,Village_369,Jayashankar,Telangana
TG_JAY_013,Debu Lambada,PENDING,2.0,18.2294,79.7273,Village_329,Jayashankar,Telangana
TG_JAY_014,Raghu Ekka,PENDING,1.6,18.4957,80.2232,Village_468,Jayashankar,Telangana
TG_JAY_015,Gita Oraon,APPROVED,2.1,18.4924,80.1596,Village_666,Jayashankar,Telangana
TG_JAY_016,Lali Bhil,PENDING,2.7,18.3565,79.6351,Village_571,Jayashankar,Telangana
TG_JAY_017,Subal Sahariya,PENDING,0.9,18.5284,80.0002,Village_202,Jayashankar,Telangana
TG_JAY_018,Soni Meena,APPROVED,0.8,18.2882,79.6509,Village_202,Jayashankar,Telangana
TG_NAR_001,Sarita Nayak,APPROVED,1.6,16.747,77.58,Village_702,Narayanpet,Telangana
TG_NAR_002,Santi Koya,APPROVED,1.9,16.6557,77.7279,Village_457,Narayanpet,Telangana
TG_NAR_003,Pratap Bhil,PENDING,0.8,16.6981,77.7456,Village_156,Narayanpet,Telangana
TG_NAR_004,Pushpa Bai,PENDING,2.5,16.6765,77.601,Village_998,Narayanpet,Telangana
TG_NAR_005,Ramkali Munda,APPROVED,2.2,17.0356,77.7193,Village_517,Narayanpet,Telangana
TG_NAR_006,Jayant Sahariya,APPROVED,2.3,16.38,77.5218,Village_776,Narayanpet,Telangana
TG_NAR_007,Manoj Singh,APPROVED,2.9,16.6616,77.698,Village_469,Narayanpet,Telangana
TG_NAR_008,Babulal Debbarma,PENDING,1.1,16.6071,77.6227,Village_434,Narayanpet,Telangana
TG_NAR_009,Anitha Santhal,APPROVED,0.9,16.7665,77.6446,Village_268,Narayanpet,Telangana
TG_NAR_010,Harish Pradhan,PENDING,1.3,16.8843,77.6642,Village_408,Narayanpet,Telangana
TG_NAR_011,Arjun Kharia,APPROVED,2.2,16.47,77.6599,Village_174,Narayanpet,Telangana
TG_NAR_012,Subhash Kondh,PENDING,1.0,16.6722,77.4766,Village_468,Narayanpet,Telangana
TG_NAR_013,Ajay Bai,APPROVED,2.2,16.767,77.6114,Village_199,Narayanpet,Telangana
TG_NAR_014,Rakesh Singh,PENDING,2.8,16.8441,77.6804,Village_404,Narayanpet,Telangana
TG_NAR_015,Chotu Nayak,APPROVED,1.9,16.4422,77.6484,Village_315,Narayanpet,Telangana
TG_NAR_016,Gopal Birhor,APPROVED,2.8,16.5432,77.4973,Village_584,Narayanpet,Telangana
MP_BUR_001,Ajay Lambada,APPROVED,1.0,21.4748,76.3939,Village_692,Burhanpur,Madhya Pradesh
MP_BUR_002,Raju Majhi,APPROVED,1.6,21.3392,76.2734,Village_359,Burhanpur,Madhya Pradesh
MP_BUR_003,Radha Ho,APPROVED,2.3,21.357,76.1812,Village_476,Burhanpur,Madhya Pradesh
MP_BUR_004,Subhash Lambada,PENDING,2.5,21.1422,76.3528,Village_367,Burhanpur,Madhya Pradesh
MP_BUR_005,Meena Sahariya,APPROVED,3.0,21.119,76.2306,Village_984,Burhanpur,Madhya Pradesh
MP_BUR_006,Sarla Oraon,APPROVED,3.0,21.5467,76.0834,Village_219,Burhanpur,Madhya Pradesh
MP_BUR_007,Rakhi Korku,PENDING,1.0,21.4642,76.4315,Village_440,Burhanpur,Madhya Pradesh
MP_BUR_008,Anitha Bai,APPROVED,0.8,21.4542,76.5992,Village_353,Burhanpur,Madhya Pradesh
MP_BUR_009,Rathnam Bai,PENDING,2.9,21.1629,76.2666,Village_905,Burhanpur,Madhya Pradesh
MP_BUR_010,Laxman Munda,APPROVED,0.5,21.1641,76.2362,Village_788,Burhanpur,Madhya Pradesh
MP_BUR_011,Arjun Koya,APPROVED,2.3,21.2341,76.4562,Village_515,Burhanpur,Madhya Pradesh
MP_BUR_012,Rinku Pradhan,PENDING,1.8,21.3037,76.157,Village_254,Burhanpur,Madhya Pradesh
